system:index,satellite_sat,date,name,pollutant,station_id,.geo
20230119T061214_20230120T223201_0_0,9.86396550936521E-5,1/19/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230119T061214_20230120T223201_1_0,8.650463382501333E-5,1/19/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20230119T061214_20230120T223201_2_0,1.353567025007912E-4,1/19/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20230119T061214_20230120T223201_3_0,9.86396550936521E-5,1/19/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230119T061214_20230120T223201_4_0,9.77702829176906E-5,1/19/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230119T061214_20230120T223201_5_0,9.77702829176906E-5,1/19/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230119T061214_20230120T223201_6_0,1.3354740376687725E-4,1/19/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20230119T061214_20230120T223201_7_0,9.77702829176906E-5,1/19/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230120T055316_20230121T221224_0_0,7.495202011184178E-5,1/20/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230120T055316_20230121T221224_1_0,8.911103030477027E-5,1/20/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20230120T055316_20230121T221224_2_0,8.184592454945845E-5,1/20/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20230120T055316_20230121T221224_3_0,7.495202011184178E-5,1/20/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230120T055316_20230121T221224_4_0,9.144183065852168E-5,1/20/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230120T055316_20230121T221224_5_0,9.144183065852168E-5,1/20/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230120T055316_20230121T221224_6_0,8.934956789648083E-5,1/20/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20230120T055316_20230121T221224_7_0,9.144183065852168E-5,1/20/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230121T053419_20230122T215411_0_0,9.42007274667571E-5,1/21/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230121T053419_20230122T215411_1_0,9.307220217747209E-5,1/21/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20230121T053419_20230122T215411_2_0,6.28820611618581E-5,1/21/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20230121T053419_20230122T215411_3_0,9.42007274667571E-5,1/21/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230121T053419_20230122T215411_4_0,1.0010221050760847E-4,1/21/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230121T053419_20230122T215411_5_0,1.0010221050760847E-4,1/21/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230121T053419_20230122T215411_6_0,5.578146246946408E-5,1/21/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20230121T053419_20230122T215411_7_0,1.0010221050760847E-4,1/21/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230122T051521_20230123T213517_0_0,5.062934785874301E-5,1/22/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230122T051521_20230123T213517_1_0,6.938546752565084E-5,1/22/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20230122T051521_20230123T213517_2_0,4.828323825203588E-5,1/22/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20230122T051521_20230123T213517_3_0,5.062934785874301E-5,1/22/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230122T051521_20230123T213517_4_0,7.563224606521781E-5,1/22/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230122T051521_20230123T213517_5_0,7.563224606521781E-5,1/22/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230122T051521_20230123T213517_6_0,8.290878524515136E-5,1/22/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20230122T051521_20230123T213517_7_0,7.563224606521781E-5,1/22/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230123T045624_20230124T210852_0_0,7.096332325998569E-5,1/23/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230123T045624_20230124T210852_1_0,7.439623013284934E-5,1/23/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20230123T045624_20230124T210852_2_0,5.9547396883232466E-5,1/23/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20230123T045624_20230124T210852_3_0,7.096332325998569E-5,1/23/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230123T045624_20230124T210852_4_0,7.00790807573121E-5,1/23/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230123T045624_20230124T210852_5_0,7.00790807573121E-5,1/23/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230123T045624_20230124T210852_6_0,6.143798313241905E-5,1/23/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20230123T045624_20230124T210852_7_0,7.00790807573121E-5,1/23/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230124T061857_20230125T223136_0_0,6.494850489767536E-5,1/24/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230124T061857_20230125T223136_1_0,7.423048642526626E-5,1/24/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20230124T061857_20230125T223136_2_0,4.893687273205602E-5,1/24/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20230124T061857_20230125T223136_3_0,6.494850489767536E-5,1/24/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230124T061857_20230125T223136_4_0,8.561457113508615E-5,1/24/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230124T061857_20230125T223136_5_0,8.561457113508615E-5,1/24/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230124T061857_20230125T223136_6_0,4.918821628133582E-5,1/24/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20230124T061857_20230125T223136_7_0,8.561457113508615E-5,1/24/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230125T055959_20230126T220516_0_0,5.793711602825264E-5,1/25/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230125T055959_20230126T220516_1_0,6.188650812208576E-5,1/25/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20230125T055959_20230126T220516_2_0,4.7772164246752025E-5,1/25/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20230125T055959_20230126T220516_3_0,5.793711602825264E-5,1/25/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230125T055959_20230126T220516_4_0,5.1975122422185124E-5,1/25/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230125T055959_20230126T220516_5_0,5.1975122422185124E-5,1/25/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230125T055959_20230126T220516_6_0,5.150255375917074E-5,1/25/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20230125T055959_20230126T220516_7_0,5.1975122422185124E-5,1/25/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230126T054102_20230127T214435_0_0,1.1330707269990268E-4,1/26/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230126T054102_20230127T214435_1_0,1.0701699950464385E-4,1/26/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20230126T054102_20230127T214435_2_0,6.371655432315515E-5,1/26/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20230126T054102_20230127T214435_3_0,1.1330707269990268E-4,1/26/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230126T054102_20230127T214435_4_0,1.0397810618082992E-4,1/26/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230126T054102_20230127T214435_5_0,1.0397810618082992E-4,1/26/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230126T054102_20230127T214435_6_0,6.667558429531685E-5,1/26/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20230126T054102_20230127T214435_7_0,1.0397810618082992E-4,1/26/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230127T052205_20230128T213211_0_0,8.036906858246232E-5,1/27/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230127T052205_20230128T213211_1_0,5.584953627497771E-5,1/27/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20230127T052205_20230128T213211_2_0,8.552168079534498E-5,1/27/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20230127T052205_20230128T213211_3_0,8.036906858246232E-5,1/27/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230127T052205_20230128T213211_4_0,6.199056048314291E-5,1/27/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230127T052205_20230128T213211_5_0,6.199056048314291E-5,1/27/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230127T052205_20230128T213211_6_0,9.841089095157001E-5,1/27/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20230127T052205_20230128T213211_7_0,6.199056048314291E-5,1/27/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230130T060644_20230131T222602_0_0,1.0989804059436696E-4,1/30/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230130T060644_20230131T222602_1_0,8.5307724729229E-5,1/30/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20230130T060644_20230131T222602_2_0,8.941828941180339E-5,1/30/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20230130T060644_20230131T222602_3_0,1.0989804059436696E-4,1/30/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230130T060644_20230131T222602_4_0,9.178835316880412E-5,1/30/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230130T060644_20230131T222602_5_0,9.178835316880412E-5,1/30/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230130T060644_20230131T222602_6_0,9.1896096582615E-5,1/30/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20230130T060644_20230131T222602_7_0,9.178835316880412E-5,1/30/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230131T054747_20230201T221214_0_0,7.6792326954914E-5,1/31/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230131T054747_20230201T221214_1_0,9.465226471969912E-5,1/31/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20230131T054747_20230201T221214_2_0,4.1854493075884474E-5,1/31/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20230131T054747_20230201T221214_3_0,7.6792326954914E-5,1/31/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230131T054747_20230201T221214_4_0,9.661640615483363E-5,1/31/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230131T054747_20230201T221214_5_0,9.661640615483363E-5,1/31/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230131T054747_20230201T221214_6_0,5.996361625540999E-5,1/31/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20230131T054747_20230201T221214_7_0,9.661640615483363E-5,1/31/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230201T052850_20230202T214830_0_0,1.017523636005023E-4,2/1/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230201T052850_20230202T214830_1_0,1.0053667428528043E-4,2/1/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20230201T052850_20230202T214830_2_0,1.1992284502828229E-4,2/1/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20230201T052850_20230202T214830_3_0,1.017523636005023E-4,2/1/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20230201T052850_20230202T214830_4_0,1.0533429497572052E-4,2/1/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230201T052850_20230202T214830_5_0,1.0533429497572052E-4,2/1/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20230201T052850_20230202T214830_6_0,1.1767159994390119E-4,2/1/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
