system:index,MODIS_AOD_047,date,station_id,.geo
96_3_0,171.0,2023-04-07,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
96_6_0,185.0,2023-04-07,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
96_7_0,375.5,2023-04-07,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
97_1_0,347.0,2023-04-08,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
97_2_0,271.0,2023-04-08,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
97_3_0,127.0,2023-04-08,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
97_4_0,379.0,2023-04-08,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
97_5_0,240.0,2023-04-08,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
98_2_0,306.0,2023-04-09,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
101_0_0,118.0,2023-04-12,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
101_7_0,437.0,2023-04-12,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
104_1_0,340.0,2023-04-15,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
104_4_0,463.0,2023-04-15,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
104_5_0,247.5,2023-04-15,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
104_7_0,190.0,2023-04-15,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
106_0_0,276.5,2023-04-17,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
106_1_0,417.0,2023-04-17,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
106_2_0,147.0,2023-04-17,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
106_3_0,173.0,2023-04-17,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
106_4_0,373.0,2023-04-17,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
106_5_0,349.0,2023-04-17,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
106_6_0,308.0,2023-04-17,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
106_7_0,291.0,2023-04-17,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
109_1_0,1092.0,2023-04-20,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
113_0_0,407.0,2023-04-24,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
113_1_0,488.0,2023-04-24,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
113_2_0,353.0,2023-04-24,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
113_3_0,245.0,2023-04-24,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
113_4_0,510.0,2023-04-24,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
113_5_0,424.0,2023-04-24,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
113_6_0,183.0,2023-04-24,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
129_0_0,573.0,2023-05-10,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
129_1_0,804.0,2023-05-10,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
129_5_0,802.0,2023-05-10,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
129_6_0,451.0,2023-05-10,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
129_7_0,614.0,2023-05-10,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
131_6_0,460.0,2023-05-12,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
132_5_0,517.0,2023-05-13,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
133_0_0,393.5,2023-05-14,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
133_2_0,256.0,2023-05-14,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
133_3_0,319.0,2023-05-14,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
133_4_0,319.0,2023-05-14,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
133_5_0,244.0,2023-05-14,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
133_6_0,163.0,2023-05-14,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
133_7_0,308.0,2023-05-14,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
134_0_0,527.0,2023-05-15,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
134_1_0,798.0,2023-05-15,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
134_2_0,498.0,2023-05-15,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
134_3_0,647.0,2023-05-15,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
134_4_0,1157.5,2023-05-15,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
134_5_0,1359.0,2023-05-15,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
134_6_0,437.0,2023-05-15,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
134_7_0,529.0,2023-05-15,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
135_3_0,636.0,2023-05-16,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
140_1_0,616.0,2023-05-21,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
140_4_0,628.0,2023-05-21,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
140_5_0,560.0,2023-05-21,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
140_6_0,796.0,2023-05-21,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
140_7_0,636.0,2023-05-21,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
144_0_0,731.0,2023-05-25,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
144_3_0,823.0,2023-05-25,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
144_5_0,1150.0,2023-05-25,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
144_6_0,798.0,2023-05-25,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
144_7_0,727.0,2023-05-25,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
150_2_0,544.0,2023-05-31,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
150_6_0,458.0,2023-05-31,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
151_0_0,440.0,2023-06-01,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
151_2_0,388.0,2023-06-01,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
151_3_0,473.0,2023-06-01,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
151_6_0,433.0,2023-06-01,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
151_7_0,483.0,2023-06-01,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
152_0_0,631.0,2023-06-02,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
152_1_0,620.0,2023-06-02,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
152_2_0,647.0,2023-06-02,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
152_3_0,587.0,2023-06-02,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
152_4_0,627.0,2023-06-02,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
152_5_0,514.0,2023-06-02,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
152_6_0,575.0,2023-06-02,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
152_7_0,628.0,2023-06-02,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
153_2_0,774.0,2023-06-03,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
154_0_0,1229.0,2023-06-04,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
154_1_0,1488.0,2023-06-04,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
154_3_0,1414.0,2023-06-04,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
154_7_0,1171.0,2023-06-04,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
155_1_0,1212.0,2023-06-05,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
155_2_0,960.0,2023-06-05,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
155_4_0,1210.0,2023-06-05,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
155_5_0,1150.0,2023-06-05,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
158_1_0,443.0,2023-06-08,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
158_3_0,525.0,2023-06-08,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
158_4_0,405.0,2023-06-08,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
159_0_0,153.0,2023-06-09,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
159_1_0,180.0,2023-06-09,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
159_2_0,280.0,2023-06-09,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
159_3_0,82.0,2023-06-09,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
159_4_0,213.0,2023-06-09,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
159_5_0,140.0,2023-06-09,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
159_6_0,408.0,2023-06-09,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
159_7_0,93.0,2023-06-09,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
161_0_0,249.0,2023-06-11,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
161_2_0,355.0,2023-06-11,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
161_3_0,273.0,2023-06-11,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
161_6_0,368.0,2023-06-11,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
161_7_0,246.0,2023-06-11,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
165_2_0,480.0,2023-06-15,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
165_3_0,567.0,2023-06-15,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
170_0_0,176.0,2023-06-20,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
170_1_0,436.0,2023-06-20,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
170_2_0,145.0,2023-06-20,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
170_3_0,163.0,2023-06-20,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
170_5_0,492.0,2023-06-20,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
170_7_0,179.0,2023-06-20,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
171_3_0,544.0,2023-06-21,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
177_2_0,586.0,2023-06-27,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
178_0_0,278.0,2023-06-28,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
178_2_0,261.0,2023-06-28,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
178_3_0,285.0,2023-06-28,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
178_6_0,176.0,2023-06-28,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
178_7_0,283.0,2023-06-28,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
179_0_0,395.0,2023-06-29,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
179_1_0,457.0,2023-06-29,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
179_2_0,351.0,2023-06-29,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
179_3_0,416.0,2023-06-29,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
179_4_0,512.0,2023-06-29,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
179_5_0,428.0,2023-06-29,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
179_7_0,409.0,2023-06-29,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
180_0_0,285.0,2023-06-30,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
180_2_0,363.0,2023-06-30,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
180_3_0,353.0,2023-06-30,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
180_6_0,394.0,2023-06-30,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
180_7_0,296.0,2023-06-30,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
183_6_0,511.0,2023-07-03,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
185_2_0,327.0,2023-07-05,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
185_3_0,287.0,2023-07-05,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
185_6_0,393.0,2023-07-05,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
192_0_0,1166.0,2023-07-12,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
192_1_0,1845.0,2023-07-12,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
192_2_0,638.0,2023-07-12,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
192_3_0,643.0,2023-07-12,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
192_4_0,1562.0,2023-07-12,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
192_5_0,1828.0,2023-07-12,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
192_6_0,560.0,2023-07-12,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
192_7_0,1133.5,2023-07-12,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
194_0_0,409.0,2023-07-14,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
194_2_0,419.0,2023-07-14,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
194_3_0,464.0,2023-07-14,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
194_4_0,679.0,2023-07-14,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
194_6_0,406.0,2023-07-14,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
194_7_0,444.0,2023-07-14,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
195_3_0,354.0,2023-07-15,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
197_0_0,386.0,2023-07-17,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
197_2_0,485.0,2023-07-17,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
197_3_0,391.0,2023-07-17,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
197_6_0,413.0,2023-07-17,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
197_7_0,397.0,2023-07-17,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
198_0_0,137.0,2023-07-18,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
198_1_0,117.0,2023-07-18,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
198_2_0,244.0,2023-07-18,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
198_4_0,484.0,2023-07-18,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
198_6_0,446.0,2023-07-18,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
198_7_0,72.0,2023-07-18,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
199_0_0,124.0,2023-07-19,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
199_1_0,276.0,2023-07-19,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
199_2_0,232.5,2023-07-19,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
199_3_0,231.0,2023-07-19,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
199_4_0,236.0,2023-07-19,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
199_5_0,381.0,2023-07-19,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
199_6_0,187.0,2023-07-19,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
199_7_0,148.5,2023-07-19,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
200_0_0,204.0,2023-07-20,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
200_1_0,189.0,2023-07-20,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
200_2_0,240.0,2023-07-20,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
200_3_0,186.0,2023-07-20,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
200_4_0,251.0,2023-07-20,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
200_5_0,114.0,2023-07-20,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
200_6_0,159.0,2023-07-20,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
200_7_0,162.0,2023-07-20,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
