system:index,dummy,lat,lon,viirs_ntl,.geo
337_0,1,-6.193883884004101,106.81417885823171,56.80573519854478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.193883884004101]}"
338_0,1,-6.193883884004101,106.82316201107291,84.93565461129853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
339_0,1,-6.193883884004101,106.83214516391409,62.285676683698384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.193883884004101]}"
340_0,1,-6.193883884004101,106.84112831675529,59.48515319824219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.193883884004101]}"
341_0,1,-6.193883884004101,106.85011146959648,54.10686280992296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.193883884004101]}"
342_0,1,-6.193883884004101,106.85909462243768,46.87721398671468,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.193883884004101]}"
343_0,1,-6.193883884004101,106.86807777527888,51.575086306219234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.193883884004101]}"
344_0,1,-6.193883884004101,106.87706092812007,48.84797477722168,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.193883884004101]}"
345_0,1,-6.193883884004101,106.88604408096127,59.13351821899414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.193883884004101]}"
346_0,1,-6.193883884004101,106.89502723380247,44.08422088623047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.193883884004101]}"
347_0,1,-6.193883884004101,106.90401038664366,39.081138398912216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.193883884004101]}"
348_0,1,-6.193883884004101,106.91299353948486,37.89033239028033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.193883884004101]}"
349_0,1,-6.193883884004101,106.92197669232606,36.10676114064343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.92197669232606,-6.193883884004101]}"
350_0,1,-6.193883884004101,106.93095984516725,38.29491424560547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93095984516725,-6.193883884004101]}"
351_0,1,-6.193883884004101,106.93994299800845,35.69672748020717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.93994299800845,-6.193883884004101]}"
352_0,1,-6.193883884004101,106.94892615084963,37.01472442004145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.94892615084963,-6.193883884004101]}"
353_0,1,-6.193883884004101,106.95790930369083,38.25847496032715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.95790930369083,-6.193883884004101]}"
354_0,1,-6.193883884004101,106.96689245653202,44.702386932373045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.96689245653202,-6.193883884004101]}"
355_0,1,-6.184900731162906,106.71536417697857,41.198093795776366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.71536417697857,-6.184900731162906]}"
356_0,1,-6.184900731162906,106.72434732981975,36.86199351719448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.72434732981975,-6.184900731162906]}"
357_0,1,-6.184900731162906,106.73333048266095,46.03449408213297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.73333048266095,-6.184900731162906]}"
358_0,1,-6.184900731162906,106.74231363550214,45.088924407958984,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.74231363550214,-6.184900731162906]}"
359_0,1,-6.184900731162906,106.75129678834334,44.919525146484375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75129678834334,-6.184900731162906]}"
360_0,1,-6.184900731162906,106.76027994118454,50.17219400405884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.184900731162906]}"
361_0,1,-6.184900731162906,106.76926309402573,46.55585628085666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.184900731162906]}"
362_0,1,-6.184900731162906,106.77824624686693,45.65572547912598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.184900731162906]}"
363_0,1,-6.184900731162906,106.78722939970812,49.20511722564697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.184900731162906]}"
364_0,1,-6.184900731162906,106.79621255254932,64.23939609527588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.184900731162906]}"
365_0,1,-6.184900731162906,106.80519570539052,50.98341131210327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.184900731162906]}"
366_0,1,-6.184900731162906,106.81417885823171,58.93352411148396,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.184900731162906]}"
367_0,1,-6.184900731162906,106.82316201107291,81.55406409815738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.184900731162906]}"
368_0,1,-6.184900731162906,106.83214516391409,98.36508396693638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.184900731162906]}"
369_0,1,-6.184900731162906,106.84112831675529,69.38201879947744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
370_0,1,-6.184900731162906,106.85011146959648,47.44470634460449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.184900731162906]}"
371_0,1,-6.184900731162906,106.85909462243768,45.83245476523599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.184900731162906]}"
372_0,1,-6.184900731162906,106.86807777527888,49.583661178062705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.184900731162906]}"
373_0,1,-6.184900731162906,106.87706092812007,45.60833532159979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.184900731162906]}"
