system:index,dummy,lat,lon,s5p_co,s5p_no2,s5p_o3,s5p_so2,.geo
172_0,1,-6.256765953892468,106.85011146959648,0.03484328450033921,1.0871281228081531E-4,0.11686570678260241,5.21189330672924E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.256765953892468]}"
173_0,1,-6.256765953892468,106.85909462243768,0.03484328450033921,1.0871281228081531E-4,0.11686570678260241,5.21189330672924E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.256765953892468]}"
174_0,1,-6.256765953892468,106.86807777527888,0.034822249472336926,1.0432533267913748E-4,0.11685743231701654,6.921284629354841E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.256765953892468]}"
175_0,1,-6.256765953892468,106.87706092812007,0.034803496082460576,1.0862671323178764E-4,0.11676965973257712,6.706044353532044E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.256765953892468]}"
176_0,1,-6.256765953892468,106.88604408096127,0.03481740320867417,1.0775423640223652E-4,0.11675311985372983,7.953829610779403E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.256765953892468]}"
177_0,1,-6.256765953892468,106.89502723380247,0.034787638040990755,1.040575576630969E-4,0.11677713917310145,9.269999365317613E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.256765953892468]}"
178_0,1,-6.256765953892468,106.90401038664366,0.03478612467730166,1.0015503241157563E-4,0.11688865210534602,7.975432897982298E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.256765953892468]}"
179_0,1,-6.256765953892468,106.91299353948486,0.034745845443385465,9.43266530778619E-5,0.1167596403251807,8.686619185746082E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.256765953892468]}"
180_0,1,-6.247782801051272,106.75129678834334,0.03547697443389224,1.2043829751901668E-4,0.11688010359878774,-2.369035961118367E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.75129678834334,-6.247782801051272]}"
181_0,1,-6.247782801051272,106.76027994118454,0.03577086502780248,1.238424687163519E-4,0.11687150296225195,-3.864251114649018E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76027994118454,-6.247782801051272]}"
182_0,1,-6.247782801051272,106.76926309402573,0.03577086502780248,1.238424687163519E-4,0.11687150296225195,-3.864251114649018E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.247782801051272]}"
183_0,1,-6.247782801051272,106.77824624686693,0.035788252856846774,1.240533930003502E-4,0.116883899023651,1.6188282609170937E-7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.77824624686693,-6.247782801051272]}"
184_0,1,-6.247782801051272,106.78722939970812,0.035469128064080015,1.24042797630213E-4,0.11688071241375611,1.526513512825393E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78722939970812,-6.247782801051272]}"
185_0,1,-6.247782801051272,106.79621255254932,0.0352957107592485,1.279542198759742E-4,0.11674193154638969,4.1677648846215256E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.247782801051272]}"
186_0,1,-6.247782801051272,106.80519570539052,0.03526521821380123,1.3142021091200735E-4,0.11675176564591923,7.124226572708493E-6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.247782801051272]}"
187_0,1,-6.247782801051272,106.81417885823171,0.03501960024597484,1.2772755787109907E-4,0.11673992011209691,2.144308953274817E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.247782801051272]}"
188_0,1,-6.247782801051272,106.82316201107291,0.03503626056417476,1.2750190702104114E-4,0.11687864558288494,1.8732041098690053E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.247782801051272]}"
189_0,1,-6.247782801051272,106.83214516391409,0.03503250508397212,1.2396483016655885E-4,0.11675591056520948,4.442694474319732E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.247782801051272]}"
190_0,1,-6.247782801051272,106.84112831675529,0.03504816709197911,1.2065746095423493E-4,0.11675780279240187,5.316894241388528E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.247782801051272]}"
191_0,1,-6.247782801051272,106.85011146959648,0.03503306480315482,1.1280143022607649E-4,0.11686252833979725,5.3591449689212776E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.247782801051272]}"
192_0,1,-6.247782801051272,106.85909462243768,0.03503306480315482,1.1280143022607649E-4,0.11686252833979725,5.3591449689212776E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.247782801051272]}"
193_0,1,-6.247782801051272,106.86807777527888,0.0347989064880134,1.084930523363324E-4,0.11687546681998273,8.018103168797405E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.247782801051272]}"
