lat,lon,s5p_co,s5p_no2,s5p_o3,s5p_so2,viirs_ntl
-6.283715412416053,106.86807777527888,0.0369735556759068,0.00011156389123028772,0.117804478661686,5.834257120188421e-05,33.65076991489956
-6.283715412416053,106.87706092812007,0.036731834204403,0.00011153237478180213,0.1177338269946184,4.678358527602327e-05,32.718234062194824
-6.283715412416053,106.88604408096128,0.0372137252674429,0.00011030009379681988,0.1177352724897471,4.3781785416324365e-05,24.0402946472168
-6.283715412416053,106.89502723380248,0.036758000702972,0.00010825529681764442,0.1178485361216098,5.681863034418932e-05,23.713296478869868
-6.283715412416053,106.90401038664366,0.0370872803032669,0.00010484064371637824,0.117742507815968,6.292525461718369e-05,29.47442398819269
-6.274732259574858,106.76027994118454,0.0367015654953229,0.00012269225801504567,0.1177500685001174,-2.502495392976407e-05,40.66354971346648
-6.274732259574858,106.76926309402572,0.0367015654953229,0.00012269225801504567,0.1177500685001174,-2.502495392976407e-05,40.18441778329702
-6.274732259574858,106.77824624686691,0.0366938523947972,0.00012231486286174188,0.1177478155015019,2.055953789176008e-05,38.378231048583984
-6.274732259574858,106.78722939970812,0.036849569692021,0.00012046661115655412,0.1176089428385684,1.3136828140029389e-05,38.05456107003348
-6.274732259574858,106.79621255254932,0.0367113960921558,0.00012547031393103026,0.1176693246502625,1.5051705188906573e-05,35.78016217549642
