s5p_co,s5p_no2,s5p_o3,s5p_so2,viirs_VIIRS_NTL
-0.2243956834318982,0.3015661482797307,-0.42790024990121533,-0.5183685230677757,-0.9582890769072638
-0.936216346191602,-0.5571803816727919,1.3412163797078651,7.2261122697484135,-0.23346016959272858
-1.0814703744584526,-0.16299111505283362,-0.8265977694660789,0.17359029207097681,-0.2984460680752621
-0.42967114875237156,-0.12825948497875295,0.8118693024859918,-0.29624481607792436,1.7317260338469023
-0.9698768247124674,-0.48147970314574373,-0.08203111485713033,-0.698834590783265,-1.0043011582375723
-1.0387103382066707,-0.15369380734015453,-0.40249429649653795,0.15637964160703363,0.13182641830986522
-0.24981551855255593,-0.4051865831614171,1.1492684683181669,-0.6328670591068444,-0.2562397851097021
-0.19497435969034252,1.1896119868246398,-0.6245300990020252,0.053788227860883484,-0.6857052165269375
0.15951869912246047,0.7545845694237456,-0.5428396211084533,0.02281966185940033,-0.5153218181843261
-0.507493684231912,-0.033261611636827955,-0.9530921291621625,0.10232488085978485,-0.5055744600792651
-1.6216445990412962,-0.38613606930971167,0.6927011098742872,0.26163785413172674,0.6067298636796883
-0.35855600862978554,0.95915738760784,-0.44658885064040715,-0.6167657024763504,0.7953723999824277
-0.8412709379604427,0.14682827445246768,-0.1446658766211617,-0.19143564659324813,0.36540320709466023
2.079662989388721,-0.4964707947617292,1.1674241172907562,0.43359917914478674,-0.47923708142540083
1.3549390474263256,0.09068438328072696,1.437329941939494,0.07707147586043696,-0.233763797482037
0.4747527607643113,0.19176954883283584,1.5756524127134206,0.23152409478241,0.5033355387875642
-1.5214747634709942,-0.4052395809304533,0.49022156179954485,-1.2764740644202028,0.5349850679365312
0.7019267136078422,-0.1613548990039923,0.05641813703352281,-1.9205283296399636,1.0346659535201044
-0.764002912942713,-0.047682519748180455,1.3871178043550643,0.6280739058582033,-0.6970683565275249
-0.40097106646944514,-0.18337174231632575,0.7544492062246986,0.09511435284669055,0.3650841971757172
-1.2518700974114418,-0.3622330599927864,-1.8984506780466879,0.189640630415945,0.499973227744617
-0.5494716967450617,1.9177959424823028,0.1596906498336121,-0.6919053667519891,-0.11107819039033197
0.5957434292304084,0.7333150319565146,0.5580313511033682,-0.29216387830799073,-0.15692236685463534
-0.4326495063759028,-0.7389355188487917,0.3960913426719868,2.258022256487205,-0.09547132566051501
0.6078478179829315,-0.14514419045864219,-0.5458081551172566,1.923092964589301,-0.15870768546809083
-0.38538588405329544,0.03811059798780664,-0.879351756443363,0.13151513606637166,2.838729910828953
-0.728594336428708,-0.5707194558757537,0.11171221759335799,-0.37519442628074634,-0.1289488083963812
3.030509955990004,0.7339755458852847,1.7695153459551585,-0.6784875695599107,1.0986765978846114
-0.13732482530882123,0.5682176773186873,-0.9128413556234815,0.39847612029507257,0.22872350764112803
0.39147538119109954,1.0242306541420805,0.47173056651076123,-0.429363801693656,1.1665247242509944
-1.1269188721879377,-0.378224065726409,-1.0678601850119185,0.5697655221690805,0.36428617079043696
-0.07108290447318574,-0.6913101559889673,1.093448760979681,-0.21786418013727457,-0.709860520520359
0.18687765073254137,-0.5400441927560267,0.2298056069373349,0.4520912729772826,0.618669662595598
-1.251299216409578,-0.29349377655455955,0.2850625207034588,0.3561256178409959,-0.06414515352582244
0.31179127633488485,-0.09430976858172495,0.0024610747078542467,-0.6328670591068444,-0.2562397851097021
-0.2937335120368936,-0.8355044467758039,0.16894806718467067,-0.22804209914630952,-0.37696698226439446
1.2732111340047054,1.5902697427903913,0.17894433655434158,0.5364915991415781,2.6755085192409753
-0.9022439010416708,0.5222623421030308,-1.029967081734409,0.00716448521277195,-0.207182814293634
0.2695067100095095,0.7099845711695985,0.6368091269239687,3.122431956975788,0.4620368589042754
1.115403299391984,-0.49853820655400966,-0.42487516617984866,0.04137080320360824,-0.09282795730700956
-0.966486195970796,0.2629093947125533,-0.6494849624685688,-0.1823828166275243,0.12217603386989169
-0.8717251082572298,-0.6131747415425796,-0.3605834924283405,1.3313682028888827,0.9397762190561528
