date,station,s5p_co,s5p_no2,s5p_o3,s5p_so2
2025-07-04,jalan bdn ii,0.0356872416920997,0.0002567329999903284,0.1124681746498601,
2025-07-04,kebon jeruk,0.0358621419532512,0.0003263214219161892,0.1129095413119294,1.3942637426503458e-05
2025-07-04,kelapa gading,0.0342993397487208,0.00024491890494982,0.1129612507119819,-1.95e-05
2025-07-04,komp angkasa pura jakarta pusat,0.0342993397487208,0.00024491890494982,0.1129612507119819,0.00014679539690356554
2025-07-04,lubang buaya,0.0353766892328464,0.00020863635397056697,0.1127402607886426,
2025-07-04,us consulate jakarta pusat,0.0342993397487208,0.00024491890494982,0.1129612507119819,0.0001531753505945448
2025-07-05,bundaran hotel indonesia,0.0359214681324093,0.00015058656073134764,0.113553396184054,-3.16e-05
2025-07-05,jagakarsa,0.0359214681324093,0.00015058656073134764,0.113553396184054,3.75979926472334e-05
2025-07-05,jalan bdn ii,0.0415351897928203,0.0002347710468245085,0.1143170898525143,-0.000299
2025-07-05,kebon jeruk,0.0359214681324093,0.00015058656073134764,0.113553396184054,-0.000269
2025-07-05,kelapa gading,0.0397167887686146,0.00020983577573647087,0.1146130496833703,-2.09e-05
2025-07-05,komp angkasa pura jakarta pusat,0.0397167887686146,0.00020983577573647087,0.1146130496833703,3.75979926472334e-05
2025-07-05,lubang buaya,0.0420492185583759,0.00026369647437586254,0.1142387991047836,-0.000108
2025-07-05,us consulate jakarta pusat,0.0397167887686146,0.00020983577573647087,0.1146130496833703,-3.16e-05
2025-07-06,bundaran hotel indonesia,0.0311333689848187,0.0001863797362042446,0.1128401180063046,
2025-07-06,jagakarsa,0.0311333689848187,0.0001863797362042446,0.1128401180063046,0.00027591074982777954
2025-07-06,jalan bdn ii,0.0303148218963009,0.0001500384753344609,0.1126503586674501,
2025-07-06,kebon jeruk,0.0311333689848187,0.0001863797362042446,0.1128401180063046,-7.68e-05
2025-07-06,kelapa gading,0.0329215180207625,0.00024300239043765768,0.1124884873373492,0.0001641391797361832
2025-07-06,komp angkasa pura jakarta pusat,0.0329215180207625,0.00024300239043765768,0.1124884873373492,0.00027591074982777954
2025-07-06,lubang buaya,0.0338202652270185,0.0002013930192060702,0.1128870451616762,
2025-07-06,us consulate jakarta pusat,0.0329215180207625,0.00024300239043765768,0.1124884873373492,
2025-07-07,bundaran hotel indonesia,0.0323966324543227,0.00024647670319830577,0.1139183638502622,-0.00012
2025-07-07,jagakarsa,0.0323966324543227,0.00024647670319830577,0.1139183638502622,-5.07e-05
2025-07-07,jalan bdn ii,0.0289446582350015,0.00025162155424922805,0.1133923637674622,
2025-07-07,kebon jeruk,0.0323966324543227,0.00024647670319830577,0.1139183638502622,-0.000186
2025-07-07,kelapa gading,0.0311194942071936,0.00017998583358797154,0.1137656129030763,2.897138654620389e-05
2025-07-07,komp angkasa pura jakarta pusat,0.0311194942071936,0.00017998583358797154,0.1137656129030763,-5.07e-05
2025-07-07,lubang buaya,0.0285815587328791,0.00016417673726901034,0.1133782256096777,
2025-07-07,us consulate jakarta pusat,0.0311194942071936,0.00017998583358797154,0.1137656129030763,-0.00012
2025-07-08,bundaran hotel indonesia,0.0281745206524666,0.0001693321027162001,0.1127473195692338,0.00012020398273582832
2025-07-08,jagakarsa,0.0281745206524666,0.0001693321027162001,0.1127473195692338,0.0001677791358493748
2025-07-08,jalan bdn ii,0.0277013847084832,0.00015365702553703478,0.1125443845097737,-5.79e-05
2025-07-08,kebon jeruk,0.0281745206524666,0.0001693321027162001,0.1127473195692338,-0.000177
2025-07-08,kelapa gading,0.0283501667705717,0.00013662500610663164,0.1138217236477531,-4.16e-05
2025-07-08,komp angkasa pura jakarta pusat,0.0283501667705717,0.00013662500610663164,0.1138217236477531,0.0001677791358493748
2025-07-08,lubang buaya,0.0276691961858724,0.000137900045186064,0.1132851137078114,3.140048899287683e-05
2025-07-08,us consulate jakarta pusat,0.0283501667705717,0.00013662500610663164,0.1138217236477531,0.00012020398273582832
2025-07-09,bundaran hotel indonesia,0.0272719167394452,0.0001245439687547177,0.112556720008338,
2025-07-09,jagakarsa,0.0272719167394452,0.0001245439687547177,0.112556720008338,0.0003202751274047677
2025-07-09,jalan bdn ii,0.0303509648236173,0.00010995325967269198,0.112696850298543,
2025-07-09,kebon jeruk,0.0272719167394452,0.0001245439687547177,0.112556720008338,
2025-07-09,kelapa gading,0.0308556996560577,0.0001541898039377077,0.113150031491127,0.0002238223567990645
2025-07-09,komp angkasa pura jakarta pusat,0.0308556996560577,0.0001541898039377077,0.113150031491127,0.0003202751274047677
2025-07-09,lubang buaya,0.03368000790506,0.00013275350881783283,0.1125827748088074,
2025-07-09,us consulate jakarta pusat,0.0308556996560577,0.0001541898039377077,0.113150031491127,
2025-07-10,bundaran hotel indonesia,0.0326555801972484,0.00016497147434780285,0.1146770639355449,0.00029838377222846064
2025-07-10,jagakarsa,0.0326555801972484,0.00016497147434780285,0.1146770639355449,0.0004180707333525517
2025-07-10,jalan bdn ii,0.0321671997698505,0.0002262871979030898,0.1138678212403006,0.0002600430696767922
2025-07-10,kebon jeruk,0.0326555801972484,0.00016497147434780285,0.1146770639355449,0.00027701967575331364
2025-07-10,kelapa gading,0.0353839978754799,0.00021371092175672947,0.1151714307402845,0.0003534746309745256
2025-07-10,komp angkasa pura jakarta pusat,0.0353839978754799,0.00021371092175672947,0.1151714307402845,0.0004180707333525517
2025-07-10,lubang buaya,0.0346831249067381,0.0003077096935775355,0.113856015952332,0.0003545747976497344
2025-07-10,us consulate jakarta pusat,0.0353839978754799,0.00021371092175672947,0.1151714307402845,0.00029838377222846064
2025-07-11,bundaran hotel indonesia,0.0314023833178497,0.0001692795021237613,0.1154018370803106,
2025-07-11,jagakarsa,0.0314023833178497,0.0001692795021237613,0.1154018370803106,0.0001896363180601818
2025-07-11,jalan bdn ii,,0.00011339829386437512,0.1150704808133824,
2025-07-11,kebon jeruk,0.0314023833178497,0.0001692795021237613,0.1154018370803106,
2025-07-11,kelapa gading,,0.00013960085196013577,0.1147479930048427,8.775396797371751e-05
2025-07-11,komp angkasa pura jakarta pusat,,0.00013960085196013577,0.1147479930048427,0.0001896363180601818
2025-07-11,lubang buaya,,0.00012631621310361002,0.114921002834063,
2025-07-11,us consulate jakarta pusat,,0.00013960085196013577,0.1147479930048427,
2025-07-12,bundaran hotel indonesia,0.0374762409924121,0.0001803903085821884,0.1177901404236762,0.00018140781547024392
2025-07-12,jagakarsa,0.0374762409924121,0.0001803903085821884,0.1177901404236762,-7.74e-05
2025-07-12,jalan bdn ii,0.0376171641937016,0.00014262312179331147,0.1180269630042508,0.0002951049552998651
2025-07-12,kebon jeruk,0.0374762409924121,0.0001803903085821884,0.1177901404236762,0.00012431734221999126
2025-07-12,kelapa gading,0.0381706905284112,0.00015798838331960654,0.1180835845891921,3.2344683403261574e-05
2025-07-12,komp angkasa pura jakarta pusat,0.0381706905284112,0.00015798838331960654,0.1180835845891921,-7.74e-05
2025-07-12,lubang buaya,0.0387200830502968,0.00015027943925368571,0.1181652502989806,0.00027606504970091074
2025-07-12,us consulate jakarta pusat,0.0381706905284112,0.00015798838331960654,0.1180835845891921,0.00018140781547024392
2025-07-13,bundaran hotel indonesia,,,0.1182116705982787,
2025-07-13,jagakarsa,,,0.1182116705982787,
2025-07-13,jalan bdn ii,,6.719525738456154e-05,0.1188207580849796,
2025-07-13,kebon jeruk,,,0.1182116705982787,
2025-07-13,kelapa gading,,6.435844424190968e-05,0.117398007177318,
2025-07-13,komp angkasa pura jakarta pusat,,6.435844424190968e-05,0.117398007177318,
2025-07-13,lubang buaya,,5.967628508375878e-05,0.1164227066374401,
2025-07-13,us consulate jakarta pusat,,6.435844424190968e-05,0.117398007177318,
2025-07-14,bundaran hotel indonesia,,0.00013982111682793612,0.1162580673419575,
2025-07-14,jagakarsa,,0.00013982111682793612,0.1162580673419575,
2025-07-14,jalan bdn ii,,8.374523048978118e-05,0.1164668771087376,
2025-07-14,kebon jeruk,,0.00013982111682793612,0.1162580673419575,
2025-07-14,kelapa gading,,0.00014782302416828415,0.1162529962904948,
2025-07-14,komp angkasa pura jakarta pusat,,0.00014782302416828415,0.1162529962904948,
2025-07-14,lubang buaya,,0.00014546961781291437,0.1159852092390181,
2025-07-14,us consulate jakarta pusat,,0.00014782302416828415,0.1162529962904948,
2025-07-15,bundaran hotel indonesia,0.0343313488199428,0.000148523783953905,0.1124941513259307,-1.83e-05
2025-07-15,jagakarsa,0.0343313488199428,0.000148523783953905,0.1124941513259307,8.929154724464766e-06
2025-07-15,jalan bdn ii,0.0333777079265876,0.00011156369639744904,0.1121680794927315,6.854189282406565e-05
2025-07-15,kebon jeruk,0.0343313488199428,0.000148523783953905,0.1124941513259307,7.415199756207071e-05
2025-07-15,kelapa gading,0.0325175806911213,0.0002362467345138001,0.1122693645680699,-1.2e-05
2025-07-15,komp angkasa pura jakarta pusat,0.0325175806911213,0.0002362467345138001,0.1122693645680699,8.929154724464766e-06
2025-07-15,lubang buaya,0.0305713318728386,0.00016636153400464334,0.1122946667720495,-3.08e-05
2025-07-15,us consulate jakarta pusat,0.0325175806911213,0.0002362467345138001,0.1122693645680699,-1.83e-05
2025-07-16,bundaran hotel indonesia,0.0350418101105511,0.00028181606214039174,0.1128109154028634,
2025-07-16,jagakarsa,0.0350418101105511,0.00028181606214039174,0.1128109154028634,0.0001838960142796953
2025-07-16,jalan bdn ii,0.0290091969353903,0.00018942061858609347,0.1125422268429141,
2025-07-16,kebon jeruk,0.0350418101105511,0.00028181606214039174,0.1128109154028634,
2025-07-16,kelapa gading,0.0426030118079885,0.00043939678147341744,0.1124033155219302,-5.06e-05
2025-07-16,komp angkasa pura jakarta pusat,0.0426030118079885,0.00043939678147341744,0.1124033155219302,0.0001838960142796953
2025-07-16,lubang buaya,0.0346435397937206,0.0003478758212281651,0.1124440973061207,
2025-07-16,us consulate jakarta pusat,0.0426030118079885,0.00043939678147341744,0.1124033155219302,
2025-07-17,bundaran hotel indonesia,0.0416063758474864,0.00035872807077533297,0.1129936591313752,
2025-07-17,jagakarsa,0.0416063758474864,0.00035872807077533297,0.1129936591313752,0.0003619805380662677
2025-07-17,jalan bdn ii,0.0369111003910655,0.0002726836430850162,0.1123934220326254,
2025-07-17,kebon jeruk,0.0416063758474864,0.00035872807077533297,0.1129936591313752,
2025-07-17,kelapa gading,0.0430207643302578,0.0005341678342872635,0.1132379630907124,0.0003879596219556204
2025-07-17,komp angkasa pura jakarta pusat,0.0430207643302578,0.0005341678342872635,0.1132379630907124,0.0003619805380662677
2025-07-17,lubang buaya,0.0379686907811555,0.0003136530298872816,0.1125507076633545,
2025-07-17,us consulate jakarta pusat,0.0430207643302578,0.0005341678342872635,0.1132379630907124,
2025-07-18,bundaran hotel indonesia,0.0341612109504543,0.00028463252529506563,0.112812778866335,
2025-07-18,jagakarsa,0.0341612109504543,0.00028463252529506563,0.112812778866335,0.0005326838031646613
2025-07-18,jalan bdn ii,0.0345747182690926,0.00021382788303700824,0.1132413701606853,
2025-07-18,kebon jeruk,0.0341612109504543,0.00028463252529506563,0.112812778866335,
2025-07-18,kelapa gading,0.0326819650966732,0.00027000131021631733,0.1126786413978799,
2025-07-18,komp angkasa pura jakarta pusat,0.0341612109504543,0.00027000131021631733,0.1126786413978799,0.0005326838031646613
2025-07-18,lubang buaya,0.0340884218443576,0.00017723469370669256,0.1127300453493529,
2025-07-18,us consulate jakarta pusat,0.0341612109504543,0.00027000131021631733,0.1126786413978799,
2025-07-19,bundaran hotel indonesia,0.0349681304778071,0.00032777104248949194,0.1133988041334941,-4.6e-05
2025-07-19,jagakarsa,0.0349681304778071,0.00032777104248949194,0.1133988041334941,4.809501341991174e-05
2025-07-19,jalan bdn ii,0.0327045025836283,0.0002455497546773009,0.1129164442510743,0.0002965350665913096
2025-07-19,kebon jeruk,0.0349681304778071,0.00032777104248949194,0.1133988041334941,-0.00027
2025-07-19,kelapa gading,0.0347729095386662,0.00038058383975567,0.1130554840152759,-1.04e-05
2025-07-19,komp angkasa pura jakarta pusat,0.0347729095386662,0.00038058383975567,0.1130554840152759,4.809501341991174e-05
2025-07-19,lubang buaya,0.0331523083024528,0.0002479049274865013,0.1127774745552286,0.00016600601476858009
2025-07-19,us consulate jakarta pusat,0.0347729095386662,0.00038058383975567,0.1130554840152759,-4.6e-05
2025-07-20,bundaran hotel indonesia,0.0357853858867433,0.00018261960188404843,0.1127871417270158,3.564072317263725e-05
2025-07-20,jagakarsa,0.0357853858867433,0.00018261960188404843,0.1127871417270158,0.00011512333460845878
2025-07-20,jalan bdn ii,0.0308062848962106,0.0001247464047078164,0.1121003312385344,0.0001880598541267809
2025-07-20,kebon jeruk,0.0357853858867433,0.00018261960188404843,0.1127871417270158,3.026158663442696e-05
2025-07-20,kelapa gading,0.035598408981853,0.0003599327674585282,0.1128453700824978,0.0002776801697713048
2025-07-20,komp angkasa pura jakarta pusat,0.035598408981853,0.0003599327674585282,0.1128453700824978,0.00011512333460845878
2025-07-20,lubang buaya,0.0333448517853072,0.00018873373088931607,0.1124388515594564,
2025-07-20,us consulate jakarta pusat,0.035598408981853,0.0003599327674585282,0.1128453700824978,3.564072317263725e-05
2025-07-21,bundaran hotel indonesia,0.0429937813161302,0.0003197219065148338,0.1160525890435403,0.0001527133794655478
2025-07-21,jagakarsa,0.0429937813161302,0.0003197219065148338,0.1160525890435403,3.625367651023623e-05
2025-07-21,jalan bdn ii,0.0366410456155288,0.00037406950102423207,0.1157262652457494,
2025-07-21,kebon jeruk,0.0429937813161302,0.0003197219065148338,0.1160525890435403,-7.57e-05
2025-07-21,kelapa gading,0.0394574603586742,0.0003021789657127675,0.1158150167604785,0.00013364447779971248
2025-07-21,komp angkasa pura jakarta pusat,0.0394574603586742,0.0003021789657127675,0.1158150167604785,3.625367651023623e-05
2025-07-21,lubang buaya,0.036672296486815,0.00028266709961319194,0.1153315871196479,
2025-07-21,us consulate jakarta pusat,0.0394574603586742,0.0003021789657127675,0.1158150167604785,0.0001527133794655478
2025-07-22,bundaran hotel indonesia,0.0331267840250638,0.00022104403071317389,0.1151597918957693,4.236324523474866e-05
2025-07-22,jagakarsa,0.0331267840250638,0.00022104403071317389,0.1151597918957693,4.038590326664682e-06
2025-07-22,jalan bdn ii,0.0327364268946669,0.0001896272706182309,0.1149856173860849,-2.79e-05
2025-07-22,kebon jeruk,0.0331267840250638,0.00022104403071317389,0.1151597918957693,0.0001084829821980818
2025-07-22,kelapa gading,0.0322676688401781,0.0001486152080219801,0.1149940548321006,-2.74e-05
2025-07-22,komp angkasa pura jakarta pusat,0.0322676688401781,0.0001486152080219801,0.1149940548321006,4.038590326664682e-06
2025-07-22,lubang buaya,0.0341297751609624,0.0001696051977127772,0.1158196677132928,-4.16e-05
2025-07-22,us consulate jakarta pusat,0.0322676688401781,0.0001486152080219801,0.1149940548321006,4.236324523474866e-05
2025-07-23,bundaran hotel indonesia,0.0284131377887208,0.00024039001155590144,0.1149489691234018,7.834735355192014e-05
2025-07-23,jagakarsa,0.0284131377887208,0.00024039001155590144,0.1149489691234018,-0.000287
2025-07-23,jalan bdn ii,0.0274168058737367,0.00016087453855834146,0.1142833387047431,
2025-07-23,kebon jeruk,0.0284131377887208,0.00024039001155590144,0.1149489691234018,-7.52e-06
2025-07-23,kelapa gading,0.0278278397848408,0.0001280441579392724,0.1151710151189027,-0.000105
2025-07-23,komp angkasa pura jakarta pusat,0.0278278397848408,0.0001280441579392724,0.1151710151189027,-0.000287
2025-07-23,lubang buaya,0.027607317230933,0.00013046212937816627,0.1143062667628208,-0.000189
2025-07-23,us consulate jakarta pusat,0.0278278397848408,0.0001280441579392724,0.1151710151189027,7.834735355192014e-05
2025-07-24,bundaran hotel indonesia,0.0302277209782435,0.00020068568586586425,0.1141580633271542,
2025-07-24,jagakarsa,0.0302277209782435,0.00020068568586586425,0.1141580633271542,
2025-07-24,jalan bdn ii,0.0312297038997589,0.00023910857821810176,0.1142089460687469,
2025-07-24,kebon jeruk,0.0302277209782435,0.00020068568586586425,0.1141580633271542,
2025-07-24,kelapa gading,0.0310032854289632,0.00018197678705791096,0.1140657008031987,-0.0001
2025-07-24,komp angkasa pura jakarta pusat,0.0310032854289632,0.00018197678705791096,0.1140657008031987,
2025-07-24,lubang buaya,0.0310720409843052,0.00021836389712250916,0.1141687868423613,
2025-07-24,us consulate jakarta pusat,0.0310032854289632,0.00018197678705791096,0.1140657008031987,
2025-07-25,bundaran hotel indonesia,0.0305243685224318,0.00017210676919329008,0.1135601101241214,
2025-07-25,jagakarsa,0.0305243685224318,0.00017210676919329008,0.1135601101241214,
2025-07-25,jalan bdn ii,0.0290132372131495,0.00012178417888410084,0.1120714116476634,
2025-07-25,kebon jeruk,0.0305243685224318,0.00017210676919329008,0.1135601101241214,5.345296794134786e-05
2025-07-25,kelapa gading,0.0302889827364888,0.00012603334961549072,0.1128822908235823,
2025-07-25,komp angkasa pura jakarta pusat,0.0302889827364888,0.00012603334961549072,0.1128822908235823,
2025-07-25,lubang buaya,0.0288726906642757,0.00010615642130557223,0.1119862363381905,
2025-07-25,us consulate jakarta pusat,0.0302889827364888,0.00012603334961549072,0.1128822908235823,
2025-07-26,bundaran hotel indonesia,0.0336479868442619,0.000181022942562565,0.1151344534039719,9.61065363295474e-06
2025-07-26,jagakarsa,0.0336479868442619,0.000181022942562565,0.1151344534039719,3.074026045738456e-05
2025-07-26,jalan bdn ii,0.0315923254210789,0.00018669073138346943,0.1137121964208641,6.684433318205496e-05
2025-07-26,kebon jeruk,0.0336479868442619,0.000181022942562565,0.1151344534039719,-1.42e-05
2025-07-26,kelapa gading,0.031224683359102,0.00016841720799953356,0.1144169760887717,-4.59e-05
2025-07-26,komp angkasa pura jakarta pusat,0.031224683359102,0.00016841720799953356,0.1144169760887717,3.074026045738456e-05
2025-07-26,lubang buaya,0.0302404311082312,0.0001462390973201601,0.1133422944109198,-0.000102
2025-07-26,us consulate jakarta pusat,0.031224683359102,0.00016841720799953356,0.1144169760887717,9.61065363295474e-06
2025-07-27,bundaran hotel indonesia,0.0394570783654433,0.0002451486811483775,0.1145233710123926,
2025-07-27,jagakarsa,0.0394570783654433,0.0002451486811483775,0.1145233710123926,9.3521816586572e-06
2025-07-27,jalan bdn ii,0.035353233346075,0.00019646468605844428,0.114589793354846,
2025-07-27,kebon jeruk,0.0394570783654433,0.0002451486811483775,0.1145233710123926,8.54802072502994e-05
2025-07-27,kelapa gading,0.0383060377122642,0.00021870357730001665,0.1142008914265848,3.690898606609235e-05
2025-07-27,komp angkasa pura jakarta pusat,0.0383060377122642,0.00021870357730001665,0.1142008914265848,9.3521816586572e-06
2025-07-27,lubang buaya,0.04201611043317,0.0002028255278718914,0.1147222130363085,
2025-07-27,us consulate jakarta pusat,0.0383060377122642,0.00021870357730001665,0.1142008914265848,
2025-07-28,bundaran hotel indonesia,0.0369465142120849,0.0003409122359167532,0.114255115458292,
2025-07-28,jagakarsa,0.0369465142120849,0.0003409122359167532,0.114255115458292,
2025-07-28,jalan bdn ii,,,0.1149682403205083,
2025-07-28,kebon jeruk,0.0369465142120849,0.0003409122359167532,0.114255115458292,
2025-07-28,kelapa gading,0.0373079854231189,0.0003132390147853039,0.1141719290060066,
2025-07-28,komp angkasa pura jakarta pusat,0.0373079854231189,0.0003132390147853039,0.1141719290060066,
2025-07-28,lubang buaya,,,0.1146830393371175,
2025-07-28,us consulate jakarta pusat,0.0373079854231189,0.0003132390147853039,0.1141719290060066,
2025-07-29,bundaran hotel indonesia,,0.0001262669101800451,0.114597616048786,0.0005368507556353777
2025-07-29,jagakarsa,,0.0001262669101800451,0.1139948092857519,0.00012546390076829673
2025-07-29,jalan bdn ii,,0.00011467117277000616,0.1131435435706115,
2025-07-29,kebon jeruk,,0.0001262669101800451,0.114597616048786,0.0005043708577959948
2025-07-29,kelapa gading,,0.00011339527922045632,0.1147605434646141,-8.22e-05
2025-07-29,komp angkasa pura jakarta pusat,,0.00011339527922045632,0.1147605434646141,0.00012546390076829673
2025-07-29,lubang buaya,,0.00011187782550257008,0.1128072638658865,
2025-07-29,us consulate jakarta pusat,,0.00011339527922045632,0.1147605434646141,0.0005368507556353777
2025-07-30,bundaran hotel indonesia,0.0297625059716948,0.0002078404584147391,0.1141713880776076,
2025-07-30,jagakarsa,0.0297625059716948,0.0002078404584147391,0.1146926097026758,0.00019761164739082665
2025-07-30,jalan bdn ii,0.0347527499532777,0.0001794029613459135,0.1148882898132594,
2025-07-30,kebon jeruk,0.0297625059716948,0.0002078404584147391,0.1141713880776076,
2025-07-30,kelapa gading,0.0291057927574807,0.00014829720269539276,0.1138761319861155,
2025-07-30,komp angkasa pura jakarta pusat,0.0291057927574807,0.00014829720269539276,0.1138761319861155,0.00019761164739082665
2025-07-30,lubang buaya,0.0299259624540575,0.00016810918143089263,0.1141497633101068,
2025-07-30,us consulate jakarta pusat,0.0291057927574807,0.00014829720269539276,0.1138761319861155,
2025-07-31,bundaran hotel indonesia,0.034070592700513,0.00013356963113750133,0.1161122123273681,-6.01e-05
2025-07-31,jagakarsa,0.034070592700513,0.00013356963113750133,0.1159927023257142,-6.98e-05
2025-07-31,jalan bdn ii,0.0364434751703988,0.00013336729301201774,0.1152314195763965,-6.43e-06
2025-07-31,kebon jeruk,0.034070592700513,0.00013356963113750133,0.1161122123273681,-1.48e-05
2025-07-31,kelapa gading,0.0307424211021291,0.00010024305374384168,0.1168539148225607,3.913479424382821e-05
2025-07-31,komp angkasa pura jakarta pusat,0.0307424211021291,0.00010024305374384168,0.1168539148225607,-6.98e-05
2025-07-31,lubang buaya,0.0322792863698334,0.00011834952837787725,0.1147451774545891,7.685621170675454e-05
2025-07-31,us consulate jakarta pusat,0.0307424211021291,0.00010024305374384168,0.1168539148225607,-6.01e-05
2025-08-01,bundaran hotel indonesia,0.0312079878609912,0.00013742077294034652,0.1154847563348834,-7.28e-05
2025-08-01,jagakarsa,0.0312079878609912,0.00013742077294034652,0.1161870688023989,8.568173288508592e-05
2025-08-01,jalan bdn ii,0.0316277646171354,0.00011712141653260523,0.1153374214403667,-0.000114
2025-08-01,kebon jeruk,0.0312079878609912,0.00013742077294034652,0.1154847563348834,0.00014409986256069742
2025-08-01,kelapa gading,0.033961841871156,0.00010602478888274884,0.1155888691076036,0.0001881023495615621
2025-08-01,komp angkasa pura jakarta pusat,0.033961841871156,0.00010602478888274884,0.1155888691076036,8.568173288508592e-05
2025-08-01,lubang buaya,0.0326737254160155,0.00011468526636504285,0.1148212675788264,3.996935515025993e-05
2025-08-01,us consulate jakarta pusat,0.033961841871156,0.00010602478888274884,0.1155888691076036,-7.28e-05
2025-08-02,bundaran hotel indonesia,0.0302973329889951,0.00018030289477693483,0.1153971185578338,5.1818546284298367e-05
2025-08-02,jagakarsa,0.0302973329889951,0.00018030289477693483,0.1159798852381059,-0.000111
2025-08-02,jalan bdn ii,0.0328743911204489,0.00014055265566506836,0.1154347455908256,0.00012029706105441816
2025-08-02,kebon jeruk,0.0302973329889951,0.00018030289477693483,0.1153971185578338,0.00012950591395837754
2025-08-02,kelapa gading,0.0294338671089977,0.00011755825955729932,0.1150169011073816,-6.63e-05
2025-08-02,komp angkasa pura jakarta pusat,0.0294338671089977,0.00011755825955729932,0.1150169011073816,-0.000111
2025-08-02,lubang buaya,0.0313826102400828,0.0001212013134746522,0.115638374308099,-3.97e-05
2025-08-02,us consulate jakarta pusat,0.0294338671089977,0.00011755825955729932,0.1150169011073816,5.1818546284298367e-05
2025-08-03,bundaran hotel indonesia,0.0332782451002017,0.00018397750363545183,0.1143958045029463,
2025-08-03,jagakarsa,0.0332782451002017,0.00018397750363545183,0.1149251754027221,0.0003964734119269396
2025-08-03,jalan bdn ii,0.0296692077721075,0.00021018820020191756,0.1134171101714664,
2025-08-03,kebon jeruk,0.0332782451002017,0.00018397750363545183,0.1143958045029463,
2025-08-03,kelapa gading,0.0312976050809321,0.00016555760904817232,0.11475418682066,-9.56e-05
2025-08-03,komp angkasa pura jakarta pusat,0.0312976050809321,0.00016555760904817232,0.11475418682066,0.0003964734119269396
2025-08-03,lubang buaya,0.0291698919773739,0.00014050225336262304,0.114311471079093,
2025-08-03,us consulate jakarta pusat,0.0312976050809321,0.00016555760904817232,0.11475418682066,
2025-08-04,bundaran hotel indonesia,,,0.1184563347504811,
2025-08-04,jagakarsa,,,0.1187368853221023,
2025-08-04,jalan bdn ii,,,0.1165394318678127,
2025-08-04,kebon jeruk,,,0.1184563347504811,
2025-08-04,kelapa gading,,,0.1182356072898407,
2025-08-04,komp angkasa pura jakarta pusat,,,0.1182356072898407,
2025-08-04,lubang buaya,,,0.1168619495153354,
2025-08-04,us consulate jakarta pusat,,,0.1182356072898407,
2025-08-05,bundaran hotel indonesia,0.0402398376007579,0.00032173814305091927,0.116168232316794,
2025-08-05,jagakarsa,0.0402398376007579,0.00032173814305091927,0.1164186908656927,0.0002222249387526488
2025-08-05,jalan bdn ii,0.0387116201558707,0.00023384858135414767,0.1160728069085485,
2025-08-05,kebon jeruk,0.0402398376007579,0.00032173814305091927,0.116168232316794,
2025-08-05,kelapa gading,0.0379560294039648,0.00023034985830743744,0.1165076410318696,0.0001287793747928407
2025-08-05,komp angkasa pura jakarta pusat,0.0379560294039648,0.00023034985830743744,0.1165076410318696,0.0002222249387526488
2025-08-05,lubang buaya,0.0367783441653558,0.00017484702152485888,0.1162388502469629,
2025-08-05,us consulate jakarta pusat,0.0379560294039648,0.00023034985830743744,0.1165076410318696,
2025-08-06,bundaran hotel indonesia,0.0422813964528956,0.0002309018587047989,0.1170577852409609,0.0003269005027899383
2025-08-06,jagakarsa,0.0422813964528956,0.0002309018587047989,0.1181752119347565,0.00015825916204604388
2025-08-06,jalan bdn ii,0.0408426542765291,0.000292977147619138,0.1161923063469075,0.00015010527172645353
2025-08-06,kebon jeruk,0.0422813964528956,0.0002309018587047989,0.1170577852409609,0.0002683938108892021
2025-08-06,kelapa gading,0.0404288283972111,0.00030283844012505065,0.1177698693469134,0.00017787775260527823
2025-08-06,komp angkasa pura jakarta pusat,0.0404288283972111,0.00030283844012505065,0.1177698693469134,0.00015825916204604388
2025-08-06,lubang buaya,0.0424013665989364,0.000394491518337322,0.1170156533999433,-0.000233
2025-08-06,us consulate jakarta pusat,0.0404288283972111,0.00030283844012505065,0.1177698693469134,0.0003269005027899383
2025-08-07,bundaran hotel indonesia,0.0377688234768805,0.000521518737401525,0.1159945996165457,2.0091285195748112e-05
2025-08-07,jagakarsa,0.0377688234768805,0.000521518737401525,0.1170305403584669,0.00012353360043825952
2025-08-07,jalan bdn ii,0.0368675939965021,0.00042656401227236665,0.1158757903009223,
2025-08-07,kebon jeruk,0.0377688234768805,0.000521518737401525,0.1159945996165457,2.009128504441109e-05
2025-08-07,kelapa gading,0.0346518249778338,0.0003469333791866721,0.1168068455545485,0.00022762042237729763
2025-08-07,komp angkasa pura jakarta pusat,0.0346518249778338,0.0003469333791866721,0.1168068455545485,0.00012353360043825952
2025-08-07,lubang buaya,0.0366432030137793,0.0002831502517513924,0.1167372779412163,
2025-08-07,us consulate jakarta pusat,0.0346518249778338,0.0003469333791866721,0.1168068455545485,2.0091285195748112e-05
2025-08-08,bundaran hotel indonesia,0.0290641215923008,0.000168161249356281,0.1158118951633536,
2025-08-08,jagakarsa,0.0290641215923008,0.000168161249356281,0.1165963208375865,-0.000157
2025-08-08,jalan bdn ii,0.02956201128568,0.00011208258092659736,0.1158949265550619,
2025-08-08,kebon jeruk,0.0290641215923008,0.000168161249356281,0.1158118951633536,0.0003985413903737786
2025-08-08,kelapa gading,0.0291951483190986,0.00011271977609464304,0.1161420694254919,0.00016030311446150816
2025-08-08,komp angkasa pura jakarta pusat,0.0291951483190986,0.00011271977609464304,0.1161420694254919,-0.000157
